gameId,playId,nflId,pff_role,pff_positionLinedUp,pff_nflIdBlockedPlayer,pff_blockType,pff_backFieldBlock
2021090900,282,37082,Pass Block,LT,34777,CL,0
2021090900,282,38588,Coverage,LLB,,,
2021090900,282,40074,Pass Rush,LE,,,
2021090900,282,41915,Pass Rush,LOLB,,,
2021090900,282,42347,Pass Route,SLWR,,,
2021090900,282,42560,Pass Rush,NLT,,,
2021090900,282,42654,Pass Block,RT,40074,PA,0
2021090900,282,43424,Pass,QB,,,
2021090900,282,45532,Pass Block,TE-oR,46132,PP,0
2021090900,282,46119,Pass Block,LG,34777,PA,0
2021090900,282,46132,Pass Rush,LLB,,,
2021090900,282,46206,Pass Block,TE-iR,41915,PA,0
2021090900,282,47788,Coverage,RLB,,,
2021090900,282,47822,Coverage,RCB,,,
2021090900,282,47873,Pass Block,RG,40074,PA,0
2021090900,282,47882,Coverage,FS,,,
2021090900,282,47911,Pass Route,HB,,,
2021090900,282,52425,Pass Route,LWR,,,
2021090900,282,52453,Coverage,FSR,,,
2021090900,282,52554,Pass Block,C,42560,PA,0
2021090900,349,35441,Pass Rush,LEO,,,
2021090900,349,35454,Pass Rush,MLB,,,
2021090900,349,37082,Pass Block,LT,46081,PP,0
2021090900,349,38588,Pass Rush,LILB,,,
2021090900,349,41915,Pass Rush,LOLB,,,
2021090900,349,42347,Pass Route,RWR,,,
2021090900,349,42654,Pass Block,RT,35441,PP,0
2021090900,349,43293,Pass Block,HB-L,38588,PU,1
2021090900,349,43424,Pass,QB,,,
2021090900,349,46081,Pass Rush,REO,,,
2021090900,349,46119,Pass Block,LG,35454,CL,0
2021090900,349,46132,Coverage,LCB,,,
2021090900,349,46150,Pass Route,LWR,,,
2021090900,349,46206,Pass Route,TE-R,41915,CH,0
2021090900,349,47788,Coverage,RILB,,,
2021090900,349,47822,Coverage,SCBR,,,
2021090900,349,47873,Pass Block,RG,41915,PP,0
2021090900,349,47877,Coverage,RCB,,,
2021090900,349,52425,Pass Route,SLWR,,,
2021090900,349,52453,Coverage,FS,,,
2021090900,349,52554,Pass Block,C,35454,PP,0
2021090900,349,53461,Coverage,ROLB,,,
2021090900,410,25511,Pass,QB,,,
2021090900,410,35481,Pass Route,TE-R,,,
2021090900,410,35634,Pass Route,RWR,,,
2021090900,410,40151,Pass Block,C,53504,PP,0
2021090900,410,41233,Pass Route,SLWR,,,
2021090900,410,41263,Pass Rush,LEO,,,
2021090900,410,42377,Pass Block,LT,53441,PP,0
2021090900,410,42403,Pass Rush,RE,,,
2021090900,410,42404,Pass Block,LG,42403,PP,0
2021090900,410,43306,Coverage,LILB,,,
2021090900,410,43478,Coverage,LCB,,,
2021090900,410,44896,Pass Route,SRWR,,,
2021090900,410,44904,Coverage,SCBL,,,
2021090900,410,44955,Pass Rush,LE,,,
2021090900,410,44962,Coverage,FS,,,
2021090900,410,46107,Pass Route,LWR,,,
2021090900,410,46163,Pass Block,RG,44955,PP,0
2021090900,410,47996,Coverage,RCB,,,
2021090900,410,52421,Pass Block,RT,41263,PP,0
2021090900,410,52459,Coverage,SCBR,,,
2021090900,410,53441,Pass Rush,ROLB,,,
2021090900,410,53504,Pass Rush,NT,,,
2021090900,434,25511,Pass,QB,,,
2021090900,434,35481,Pass Route,TE-R,,,
2021090900,434,35634,Pass Route,RWR,,,
2021090900,434,40151,Pass Block,C,,NB,0
2021090900,434,41233,Pass Route,LWR,,,
2021090900,434,41263,Pass Rush,LOLB,,,
2021090900,434,42377,Pass Block,LT,42403,PP,0
2021090900,434,42403,Pass Rush,ROLB,,,
2021090900,434,42404,Pass Block,LG,53504,PP,0
2021090900,434,43306,Coverage,LLB,,,
2021090900,434,43478,Coverage,LCB,,,
2021090900,434,44816,Pass Block,HB-L,53441,PU,1
2021090900,434,44896,Pass Route,SRWR,,,
2021090900,434,44904,Coverage,SCBL,,,
2021090900,434,44955,Pass Rush,LE,,,
2021090900,434,44962,Coverage,FSL,,,
2021090900,434,46163,Pass Block,RG,44955,PP,0
2021090900,434,47996,Coverage,FSR,,,
2021090900,434,52421,Pass Block,RT,41263,PP,0
2021090900,434,52459,Coverage,RCB,,,
2021090900,434,53441,Pass Rush,RLB,,,
2021090900,434,53504,Pass Rush,DRT,,,
2021090900,456,25511,Pass,QB,,,
2021090900,456,35481,Pass Route,TE-R,,,
2021090900,456,35634,Pass Route,RWR,,,
2021090900,456,40151,Pass Block,C,41263,CL,0
2021090900,456,41233,Pass Route,LWR,,,
2021090900,456,41263,Pass Rush,LEO,,,
2021090900,456,42377,Pass Block,LT,42403,PP,0
2021090900,456,42403,Pass Rush,REO,,,
2021090900,456,42404,Pass Block,LG,53504,PP,0
2021090900,456,43306,Coverage,LLB,,,
2021090900,456,43478,Coverage,LCB,,,
2021090900,456,44816,Pass Route,HB-R,,,
2021090900,456,44896,Pass Route,SRWR,,,
2021090900,456,44904,Coverage,SCBL,,,
2021090900,456,44955,Pass Rush,DLT,,,
2021090900,456,44962,Coverage,SSL,,,
2021090900,456,46163,Pass Block,RG,44955,PP,0
2021090900,456,47996,Coverage,FSR,,,
2021090900,456,52421,Pass Block,RT,41263,PP,0
2021090900,456,52459,Coverage,RCB,,,
2021090900,456,53441,Coverage,RILB,,,
2021090900,456,53504,Pass Rush,DRT,,,
2021090900,480,25511,Pass,QB,,,
2021090900,480,35481,Pass Route,TE-R,,,
2021090900,480,35634,Pass Route,RWR,,,
2021090900,480,40151,Pass Block,C,41363,CL,0
2021090900,480,41233,Pass Route,LWR,,,
2021090900,480,41363,Pass Rush,LE,,,
2021090900,480,42377,Pass Block,LT,46185,PP,0
2021090900,480,42404,Pass Block,LG,53621,PP,0
2021090900,480,43306,Coverage,MLB,,,
2021090900,480,43478,Coverage,LCB,,,
2021090900,480,44816,Pass Route,HB-L,46185,CH,1
2021090900,480,44892,Pass Rush,LOLB,,,
2021090900,480,44896,Pass Route,SRWR,,,
2021090900,480,44904,Coverage,SCBL,,,
2021090900,480,44962,Coverage,FSL,,,
2021090900,480,46163,Pass Block,RG,41363,PP,0
2021090900,480,46185,Pass Rush,ROLB,,,
2021090900,480,47996,Coverage,SSR,,,
2021090900,480,52421,Pass Block,RT,44892,PP,0
2021090900,480,52459,Coverage,RCB,,,
2021090900,480,53441,Coverage,LLB,,,
2021090900,480,53621,Pass Rush,DRT,,,
2021090900,509,25511,Pass,QB,,,
2021090900,509,35481,Pass Route,TE-R,,,
2021090900,509,35634,Pass Route,RWR,,,
2021090900,509,40151,Pass Block,C,41363,CL,0
2021090900,509,41233,Pass Route,LWR,,,
2021090900,509,41363,Pass Rush,LE,,,
2021090900,509,42377,Pass Block,LT,46185,PP,0
2021090900,509,42404,Pass Block,LG,53621,PP,0
2021090900,509,43306,Coverage,LLB,,,
2021090900,509,43478,Coverage,LCB,,,
2021090900,509,44816,Pass Route,HB-L,,,
2021090900,509,44892,Pass Rush,LOLB,,,
2021090900,509,44896,Pass Route,SLWR,,,
2021090900,509,44904,Coverage,SCBR,,,
2021090900,509,44962,Coverage,FSL,,,
2021090900,509,46163,Pass Block,RG,41363,PP,0
2021090900,509,46185,Pass Rush,ROLB,,,
2021090900,509,47996,Coverage,FSR,,,
2021090900,509,52421,Pass Block,RT,44892,PP,0
2021090900,509,52459,Coverage,RCB,,,
2021090900,509,53441,Coverage,RILB,,,
2021090900,509,53621,Pass Rush,DRT,,,
2021090900,559,25511,Pass,QB,,,
2021090900,559,35481,Pass Route,TE-iR,,,
2021090900,559,40151,Pass Block,C,41263,PP,0
2021090900,559,41263,Pass Rush,LEO,,,
2021090900,559,42377,Pass Block,LT,42403,PP,0
2021090900,559,42403,Pass Rush,ROLB,,,
2021090900,559,42404,Pass Block,LG,53504,PP,0
2021090900,559,43323,Coverage,RLB,,,
2021090900,559,43478,Coverage,LCB,,,
2021090900,559,43533,Coverage,LLB,,,
2021090900,559,44816,Pass Route,HB-L,,,
2021090900,559,44831,Pass Route,TE-oR,,,
2021090900,559,44896,Pass Route,RWR,,,
2021090900,559,44955,Pass Rush,DLT,,,
2021090900,559,44962,Coverage,FSL,,,
2021090900,559,46088,Coverage,LLB,,,
2021090900,559,46163,Pass Block,RG,44955,PP,0
2021090900,559,47991,Pass Route,LWR,,,
2021090900,559,47996,Coverage,FS,,,
2021090900,559,52421,Pass Block,RT,41263,SW,0
2021090900,559,52459,Coverage,RCB,,,
2021090900,559,53504,Pass Rush,DRT,,,
2021090900,583,25511,Pass,QB,,,
2021090900,583,35481,Pass Block,TE-R,41263,PA,0
2021090900,583,35634,Pass Route,SLWR,,,
2021090900,583,40151,Pass Block,C,44955,PA,0
2021090900,583,41233,Pass Route,LWR,,,
2021090900,583,41263,Pass Rush,LEO,,,
2021090900,583,41363,Pass Rush,DLT,,,
2021090900,583,42377,Pass Block,LT,42403,PA,0
2021090900,583,42403,Pass Rush,ROLB,,,
2021090900,583,42404,Pass Block,LG,41263,CL,0
2021090900,583,43323,Coverage,RLB,,,
2021090900,583,43478,Coverage,SCBR,,,
2021090900,583,44816,Pass Block,HB-L,41263,BH,1
2021090900,583,44896,Pass Route,RWR,,,
2021090900,583,44904,Coverage,LCB,,,
2021090900,583,44955,Pass Rush,NRT,,,
2021090900,583,44962,Coverage,SSR,,,
2021090900,583,46163,Pass Block,RG,41363,PT,0
2021090900,583,47996,Coverage,LOLB,,,
2021090900,583,52421,Pass Block,RT,41363,PA,0
2021090900,583,52459,Coverage,RCB,,,
2021090900,583,53441,Coverage,LILB,,,
2021090900,687,35441,Pass Rush,DRT,,,
2021090900,687,35454,Pass Rush,ROLB,,,
2021090900,687,37082,Pass Block,LT,35454,PP,0
2021090900,687,38588,Coverage,LILB,,,
2021090900,687,40074,Pass Rush,REO,,,
2021090900,687,41915,Pass Rush,LOLB,,,
2021090900,687,42347,Pass Route,SRWR,,,
2021090900,687,42654,Pass Block,RT,41915,PP,0
2021090900,687,43293,Pass Route,HB-L,,,
2021090900,687,43424,Pass,QB,,,
2021090900,687,45532,Pass Route,LWR,,,
2021090900,687,46081,Pass Rush,DLT,,,
2021090900,687,46119,Pass Block,LG,35441,PP,0
2021090900,687,46132,Coverage,LCB,,,
2021090900,687,46150,Pass Route,RWR,,,
2021090900,687,46206,Pass Route,TE-L,,,
2021090900,687,47788,Coverage,RLB,,,
2021090900,687,47822,Coverage,SCBL,,,
2021090900,687,47873,Pass Block,RG,46081,PP,0
2021090900,687,47882,Coverage,RCB,,,
2021090900,687,52453,Coverage,FS,,,
2021090900,687,52554,Pass Block,C,35441,SW,0
2021090900,735,35441,Pass Rush,DRT,,,
2021090900,735,35454,Pass Rush,REO,,,
2021090900,735,37082,Pass Block,LT,35441,PA,0
2021090900,735,38588,Coverage,RILB,,,
2021090900,735,41915,Pass Rush,LOLB,,,
2021090900,735,42347,Pass Route,SRoWR,,,
2021090900,735,42654,Pass Block,RT,46081,PA,0
2021090900,735,43293,Pass Route,HB-R,,,
2021090900,735,43424,Pass,QB,,,
2021090900,735,45532,Pass Route,TE-L,,,
2021090900,735,46081,Pass Rush,NLT,,,
2021090900,735,46119,Pass Block,LG,35441,PT,0
2021090900,735,46132,Coverage,LCB,,,
2021090900,735,46150,Pass Route,RWR,,,
2021090900,735,47788,Coverage,LLB,,,
2021090900,735,47822,Coverage,SCBoL,,,
2021090900,735,47873,Pass Block,RG,35454,UP,0
2021090900,735,47877,Coverage,RLB,,,
2021090900,735,47882,Coverage,FSR,,,
2021090900,735,52425,Pass Block,SRiWR,,,
2021090900,735,52453,Coverage,FSL,,,
2021090900,735,52554,Pass Block,C,46081,SR,0
2021090900,764,34777,Pass Rush,DLT,,,
2021090900,764,35454,Pass Rush,REO,,,
2021090900,764,37082,Pass Block,LT,35454,PA,0
2021090900,764,38588,Coverage,LLB,,,
2021090900,764,42347,Pass Route,RWR,,,
2021090900,764,42654,Pass Block,RT,34777,PA,0
2021090900,764,43293,Pass Route,HB,,,
2021090900,764,43424,Pass,QB,,,
2021090900,764,45532,Pass Route,TE-R,53461,SR,0
2021090900,764,46081,Pass Rush,NRT,,,
2021090900,764,46119,Pass Block,LG,,NB,0
2021090900,764,46132,Coverage,LCB,,,
2021090900,764,46150,Pass Route,LWR,,,
2021090900,764,47788,Coverage,RILB,,,
2021090900,764,47822,Coverage,SCBR,,,
2021090900,764,47873,Pass Block,RG,46081,PA,0
2021090900,764,47877,Coverage,RCB,,,
2021090900,764,47882,Coverage,FS,,,
2021090900,764,52425,Pass Route,SLWR,,,
2021090900,764,52453,Coverage,FSR,,,
2021090900,764,52554,Pass Block,C,46081,PA,0
2021090900,764,53461,Pass Rush,LEO,,,
2021090900,788,34777,Pass Rush,DLT,,,
2021090900,788,35454,Pass Rush,ROLB,,,
2021090900,788,37082,Pass Block,LT,35454,PP,0
2021090900,788,38588,Coverage,SCBR,,,
2021090900,788,40074,Pass Rush,DRT,,,
2021090900,788,42560,Pass Rush,NT,,,
2021090900,788,42654,Pass Block,RT,53461,PP,0
2021090900,788,43293,Pass Route,HB-R,,,
2021090900,788,43424,Pass,QB,,,
2021090900,788,45532,Pass Route,SLWR,,,
2021090900,788,46119,Pass Block,LG,40074,PP,0
2021090900,788,46132,Coverage,LCB,,,
2021090900,788,46150,Pass Route,RWR,,,
2021090900,788,46206,Pass Route,SRWR,,,
2021090900,788,47788,Pass Rush,LILB,,,
2021090900,788,47822,Coverage,RCB,,,
2021090900,788,47873,Pass Block,RG,34777,PP,0
2021090900,788,47882,Coverage,SCBL,,,
2021090900,788,52425,Pass Route,LWR,,,
2021090900,788,52453,Coverage,FS,,,
2021090900,788,52554,Pass Block,C,42560,PP,0
2021090900,788,53461,Pass Rush,LOLB,,,
2021090900,869,25511,Pass,QB,,,
2021090900,869,35481,Pass Block,TE-R,44892,PA,0
2021090900,869,35634,Pass Route,SLWR,,,
2021090900,869,40151,Pass Block,C,53621,PA,0
2021090900,869,41233,Pass Route,LWR,,,
2021090900,869,41363,Pass Rush,DLT,,,
2021090900,869,42377,Pass Block,LT,53441,PP,0
2021090900,869,42404,Pass Block,LG,46185,PA,0
2021090900,869,43306,Coverage,MLB,,,
2021090900,869,43478,Coverage,LCB,,,
2021090900,869,43533,Coverage,SS,,,
2021090900,869,44892,Pass Rush,LOLB,,,
2021090900,869,44896,Pass Route,RWR,,,
2021090900,869,44904,Coverage,SCBR,,,
2021090900,869,44962,Coverage,FSR,,,
2021090900,869,46107,Pass Route,HB,46185,BH,1
2021090900,869,46163,Pass Block,RG,53621,PA,0
2021090900,869,46185,Pass Rush,DRT,,,
2021090900,869,52421,Pass Block,RT,41363,PA,0
2021090900,869,52459,Coverage,RCB,,,
2021090900,869,53441,Pass Rush,ROLB,,,
2021090900,869,53621,Pass Rush,NT,,,
2021090900,925,25511,Pass,QB,,,
2021090900,925,35481,Pass Route,TE-iR,,,
2021090900,925,40151,Pass Block,C,41363,CL,0
2021090900,925,41233,Pass Route,LWR,,,
2021090900,925,41363,Pass Rush,DLT,,,
2021090900,925,42033,Pass Route,TE-oR,,,
2021090900,925,42377,Pass Block,LT,46185,PP,0
2021090900,925,42404,Pass Block,LG,53621,PP,0
2021090900,925,43306,Coverage,LILB,,,
2021090900,925,43478,Coverage,LLB,,,
2021090900,925,43533,Coverage,LOLB,,,
2021090900,925,44816,Pass Route,HB,,,
2021090900,925,44892,Pass Rush,LEO,,,
2021090900,925,44896,Pass Route,SLWR,,,
2021090900,925,44904,Coverage,SCBR,,,
2021090900,925,44962,Coverage,FSR,,,
2021090900,925,46163,Pass Block,RG,41363,PP,0
2021090900,925,46185,Pass Rush,ROLB,,,
2021090900,925,52421,Pass Block,RT,44892,PP,0
2021090900,925,52459,Coverage,RCB,,,
2021090900,925,53441,Coverage,RILB,,,
2021090900,925,53621,Pass Rush,DRT,,,
2021090900,947,25511,Pass,QB,,,
2021090900,947,35481,Pass Route,RWR,,,
2021090900,947,35634,Pass Route,LWR,,,
2021090900,947,39985,Pass Route,HB-R,,,
2021090900,947,40151,Pass Block,C,46185,CL,0
2021090900,947,41233,Pass Route,SLoWR,,,
2021090900,947,41263,Pass Rush,LEO,,,
2021090900,947,42377,Pass Block,LT,53504,PP,0
2021090900,947,42403,Pass Rush,ROLB,,,
2021090900,947,42404,Pass Block,LG,53504,SW,0
2021090900,947,43306,Coverage,LCB,,,
2021090900,947,43478,Coverage,RCB,,,
2021090900,947,43533,Coverage,SSL,,,
2021090900,947,44896,Pass Route,SLiWR,,,
2021090900,947,44904,Coverage,SCBiR,,,
2021090900,947,44962,Coverage,FSR,,,
2021090900,947,46163,Pass Block,RG,46185,SW,0
2021090900,947,46185,Pass Rush,LE,,,
2021090900,947,52421,Pass Block,RT,41263,SW,0
2021090900,947,52459,Coverage,SCBoR,,,
2021090900,947,53441,Coverage,LILB,,,
2021090900,947,53504,Pass Rush,RE,,,
2021090900,1078,34777,Pass Rush,DRT,,,
2021090900,1078,35454,Pass Rush,ROLB,,,
2021090900,1078,37082,Pass Block,LT,35454,PP,0
2021090900,1078,38588,Coverage,SCBL,,,
2021090900,1078,41338,Coverage,SCBR,,,
2021090900,1078,41915,Pass Rush,LOLB,,,
2021090900,1078,42347,Pass Route,LWR,,,
2021090900,1078,42560,Pass Rush,NLT,,,
2021090900,1078,42654,Pass Block,RT,41915,PP,0
2021090900,1078,43424,Pass,QB,,,
2021090900,1078,46119,Pass Block,LG,34777,PP,0
2021090900,1078,46132,Coverage,LCB,,,
2021090900,1078,46150,Pass Route,RWR,,,
2021090900,1078,46277,Pass Route,SLWR,,,
2021090900,1078,47788,Coverage,LILB,,,
2021090900,1078,47873,Pass Block,RG,42560,CL,0
2021090900,1078,47877,Coverage,RCB,,,
2021090900,1078,47882,Coverage,FSR,,,
2021090900,1078,47911,Pass Route,HB-R,,,
2021090900,1078,52425,Pass Route,SRWR,,,
2021090900,1078,52453,Coverage,FSL,,,
2021090900,1078,52554,Pass Block,C,42560,PP,0
2021090900,1203,25511,Pass,QB,,,
2021090900,1203,35481,Pass Route,TE-iR,,,
2021090900,1203,40151,Pass Block,C,53504,PP,0
2021090900,1203,41233,Pass Route,LWR,,,
2021090900,1203,41263,Coverage,LOLB,,,
2021090900,1203,42033,Pass Route,TE-oR,,,
2021090900,1203,42377,Pass Block,LT,42403,CL,0
2021090900,1203,42403,Pass Rush,RE,,,
2021090900,1203,42404,Pass Block,LG,42403,PP,0
2021090900,1203,43306,Coverage,MLB,,,
2021090900,1203,43478,Coverage,LLB,,,
2021090900,1203,43533,Coverage,SSL,,,
2021090900,1203,44816,Pass Route,HB-R,,,
2021090900,1203,44896,Pass Route,SLWR,,,
2021090900,1203,44904,Coverage,SCBR,,,
2021090900,1203,44955,Pass Rush,LE,,,
2021090900,1203,44962,Coverage,FS,,,
2021090900,1203,46163,Pass Block,RG,44955,SW,0
2021090900,1203,52421,Pass Block,RT,,NB,0
2021090900,1203,52459,Coverage,RCB,,,
2021090900,1203,53441,Coverage,ROLB,,,
2021090900,1203,53504,Pass Rush,NLT,,,
2021090900,1227,25511,Pass,QB,,,
2021090900,1227,35481,Pass Route,SRoWR,,,
2021090900,1227,40151,Pass Block,C,44955,CL,0
2021090900,1227,41233,Pass Route,LWR,,,
2021090900,1227,41263,Pass Rush,LEO,,,
2021090900,1227,42033,Pass Route,RWR,,,
2021090900,1227,42377,Pass Block,LT,42403,PP,0
2021090900,1227,42403,Pass Rush,ROLB,,,
2021090900,1227,42404,Pass Block,LG,53504,PP,0
2021090900,1227,43306,Coverage,SCBoL,,,
2021090900,1227,43478,Coverage,LCB,,,
2021090900,1227,43533,Coverage,SCBL,,,
2021090900,1227,44816,Pass Route,HB-L,,,
2021090900,1227,44896,Pass Route,SRiWR,,,
2021090900,1227,44904,Coverage,SCBiL,,,
2021090900,1227,44955,Pass Rush,LE,,,
2021090900,1227,44962,Coverage,FSR,,,
2021090900,1227,46163,Pass Block,RG,44955,PP,0
2021090900,1227,52421,Pass Block,RT,41263,PP,0
2021090900,1227,52459,Coverage,RCB,,,
2021090900,1227,53441,Coverage,RILB,,,
2021090900,1227,53504,Pass Rush,DRT,,,
2021090900,1267,25511,Pass,QB,,,
2021090900,1267,35481,Pass Route,TE-R,,,
2021090900,1267,40151,Pass Block,C,53621,PA,0
2021090900,1267,41233,Pass Route,LWR,,,
2021090900,1267,41363,Pass Rush,DLT,,,
2021090900,1267,42377,Pass Block,LT,52587,PT,0
2021090900,1267,42404,Pass Block,LG,53621,PA,0
2021090900,1267,43306,Coverage,LLB,,,
2021090900,1267,43478,Coverage,LCB,,,
2021090900,1267,43533,Coverage,RLB,,,
2021090900,1267,44816,Pass Route,HB,,,
2021090900,1267,44831,Pass Block,TE-L,52587,PA,0
2021090900,1267,44892,Pass Rush,LEO,,,
2021090900,1267,44896,Pass Route,RWR,,,
2021090900,1267,44962,Coverage,FSR,,,
2021090900,1267,46163,Pass Block,RG,41363,PA,0
2021090900,1267,47996,Coverage,FSL,,,
2021090900,1267,52421,Pass Block,RT,44892,PA,0
2021090900,1267,52459,Coverage,RCB,,,
2021090900,1267,52587,Pass Rush,REO,,,
2021090900,1267,53441,Coverage,RILB,,,
2021090900,1267,53621,Pass Rush,DRT,,,
2021090900,1312,25511,Pass,QB,,,
2021090900,1312,35481,Pass Route,TE-R,44892,SR,0
2021090900,1312,35634,Pass Route,SLWR,,,
2021090900,1312,40151,Pass Block,C,53621,PA,0
2021090900,1312,41233,Pass Route,LWR,,,
2021090900,1312,41363,Pass Rush,DLT,,,
2021090900,1312,42377,Pass Block,LT,52587,PA,0
2021090900,1312,42404,Pass Block,LG,53621,PT,0
2021090900,1312,43323,Pass Rush,LILB,,,
2021090900,1312,43478,Coverage,SCBR,,,
2021090900,1312,43533,Coverage,LCB,,,
2021090900,1312,44816,Pass Route,HB,,,
2021090900,1312,44892,Coverage,LEO,,,
2021090900,1312,44896,Pass Route,RWR,,,
2021090900,1312,44904,Coverage,LLB,,,
2021090900,1312,44962,Coverage,SS,,,
2021090900,1312,46088,Pass Rush,RLB,,,
2021090900,1312,46163,Pass Block,RG,43323,PA,0
2021090900,1312,52421,Pass Block,RT,41363,PA,0
2021090900,1312,52459,Coverage,RCB,,,
2021090900,1312,52587,Coverage,REO,,,
2021090900,1312,53621,Pass Rush,DRT,,,
2021090900,1368,35441,Pass Rush,DRT,,,
2021090900,1368,35454,Pass Rush,LEO,,,
2021090900,1368,37082,Pass Block,LT,35441,PT,0
2021090900,1368,38588,Coverage,RLB,,,
2021090900,1368,41338,Coverage,SCBL,,,
2021090900,1368,41915,Pass Rush,ROLB,,,
2021090900,1368,42347,Pass Route,LWR,,,
2021090900,1368,42654,Pass Block,RT,35454,PA,0
2021090900,1368,43293,Pass Route,HB,,,
2021090900,1368,43424,Pass,QB,,,
2021090900,1368,46081,Pass Rush,NLT,,,
2021090900,1368,46119,Pass Block,LG,35441,PA,0
2021090900,1368,46132,Coverage,LCB,,,
2021090900,1368,46206,Pass Block,TE-L,41915,PP,0
2021090900,1368,47788,Coverage,RILB,,,
2021090900,1368,47873,Pass Block,RG,46081,PA,0
2021090900,1368,47877,Coverage,RCB,,,
2021090900,1368,47882,Coverage,FS,,,
2021090900,1368,47911,Pass Route,SRWR,,,
2021090900,1368,52425,Pass Route,RWR,,,
2021090900,1368,52453,Coverage,LLB,,,
2021090900,1368,52554,Pass Block,C,46081,PT,0
2021090900,1392,35441,Pass Rush,LE,,,
2021090900,1392,35454,Pass Rush,LEO,,,
2021090900,1392,37082,Pass Block,LT,41915,PP,0
2021090900,1392,38588,Coverage,SCBiL,,,
2021090900,1392,40074,Pass Rush,LEO,,,
2021090900,1392,41915,Pass Rush,ROLB,,,
2021090900,1392,42347,Pass Route,SLWR,,,
2021090900,1392,42654,Pass Block,RT,35441,CL,0
2021090900,1392,43293,Pass Route,RWR,,,
2021090900,1392,43424,Pass,QB,,,
2021090900,1392,45532,Pass Route,SRoWR,,,
2021090900,1392,46081,Pass Rush,DRT,,,
2021090900,1392,46119,Pass Block,LG,46081,PP,0
2021090900,1392,46132,Coverage,SCBR,,,
2021090900,1392,46150,Pass Route,LWR,,,
2021090900,1392,46206,Pass Route,SRiWR,,,
2021090900,1392,47788,Coverage,SCBoL,,,
2021090900,1392,47873,Pass Block,RG,35441,PP,0
2021090900,1392,47877,Coverage,RCB,,,
2021090900,1392,47882,Coverage,LCB,,,
2021090900,1392,52453,Coverage,FS,,,
2021090900,1392,52554,Pass Block,C,40074,PP,0
